_id,player,comp,gca,shots_on_target,assists,pressures,tackles,interceptions,blocks,average point by temp
618f94aa88307f48ce0aab97,Jorge-Morel,WCQ,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
618f94aa88307f48ce0aab98,Amando-Moreno,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
618f94aa88307f48ce0aab99,Lazar-Mihailovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aab9a,Stefan-Mihajlovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aab9b,Matthew-Millar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aab9c,Jeremy-Morel,Ligue 1,0.0,0.01,0.01,1.4,0.23,0.45,0.33,0.57
618f94aa88307f48ce0aab9d,Deni-Milosevic,Pro League,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.34
618f94aa88307f48ce0aab9e,Song-Minkyu,K-League,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.58
618f94aa88307f48ce0aab9f,Ignasi-Miquel,Championship,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aaba0,Jayden-Mitchell-Lawson,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aaba1,Vasile-Mogos,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aaba2,Sayed-Mohamed-Adnan,AFC Asian Cup qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
618f94aa88307f48ce0aaba3,Azar-Mohamed-Shaheel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aaba4,Jamiro-Monteiro,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
618f94aa88307f48ce0aaba5,Juan-Montenegro,Liga Profesional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94aa88307f48ce0aaba6,Gadiel-Michael,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
618f94aa88307f48ce0aaba7,Gadiel-Michael,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aaba8,Antria-Michail,WCQ — UEFA (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aaba9,Edouard-Michut,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabaa,Georgi-Milanov,Champions Lg,0.0,0.07,0.0,0.0,0.0,0.27,0.0,0.43
618f94aa88307f48ce0aabab,Georgi-Milanov,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aabac,Gonzalo-Montiel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabad,Anna-Moorhouse,WSL 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
618f94aa88307f48ce0aabae,Anna-Moorhouse,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabaf,Alberto-Moreno,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabb0,Vasile-Mogos,Euro Qualifying,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.38
618f94aa88307f48ce0aabb1,Kevin-Mohwald,DFB-Pokal,0.0,0.18,0.12,0.0,0.0,0.59,0.0,0.68
618f94aa88307f48ce0aabb2,Gabriele-Moncini,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabb3,Jefferson-Montero,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94aa88307f48ce0aabb4,Tyrone-Mings,FA Cup,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.17
618f94aa88307f48ce0aabb5,Asen-Mitkov,First League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94aa88307f48ce0aabb6,Gerasimos-Mitoglou,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aabb7,Nikola-Milenkovic,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aabb8,Joseph-Mills,A-League,0.0,0.09,0.04,0.0,0.0,3.27,0.0,0.5
618f94aa88307f48ce0aabb9,Omenuke-Mfulu,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabba,Florian-Michel,Ligue 2,0.0,0.25,0.04,0.0,0.0,0.52,0.0,0.56
618f94aa88307f48ce0aabbb,Ryohei-Michibuchi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabbc,Novak-Micovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabbd,Nemanja-Mihajlovic,Dutch Eredivisie,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.49
618f94aa88307f48ce0aabbe,Nicolae-Milinceanu,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabbf,Nicolae-Milinceanu,Swiss Super League,0.0,0.17,0.17,0.0,0.0,0.33,0.0,0.33
618f94aa88307f48ce0aabc0,Luka-Milivojevic,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabc1,Calvin-Miller,League Two,0.0,0.23,0.08,0.0,0.0,0.23,0.0,0.5
618f94aa88307f48ce0aabc2,Carver-Miller,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aabc3,Abdal-Razak-Al-Mohamad,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabc4,Song-Minkyu,K League 1,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.7
618f94aa88307f48ce0aabc5,Nikola-Mitrovic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
618f94aa88307f48ce0aabc6,Anton-Mitryushkin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabc7,Martin-Montoya,Premier League,0.08,0.07,0.03,13.14,1.85,1.05,1.51,0.37
618f94aa88307f48ce0aabc8,Kieffer-Moore,League Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabc9,Kris-Moore,PL2 — Div. 2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
618f94aa88307f48ce0aabca,Uros-Milovanovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabcb,Samuel-Mischitz,Bundesliga,0.0,0.17,0.0,0.0,0.0,0.5,0.0,0.42
618f94aa88307f48ce0aabcc,Jonathan-Mitchell,PL2 — Div. 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94aa88307f48ce0aabcd,Jonathan-Mitchell,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabce,Alexandru-Mitrita,MLS,0.16,0.89,0.1,4.63,0.42,0.19,0.32,0.63
618f94aa88307f48ce0aabcf,Frano-Mlinar,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabd0,Rifkhan-Mohamed,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabd1,Nahuel-Molina,Sudamericana,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.56
618f94aa88307f48ce0aabd2,Luke-Montebello,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
618f94aa88307f48ce0aabd3,Elton-Monteiro,Champions Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabd4,Valentin-Mihaila,Coppa Italia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabd5,Enzo-Millot,Bundesliga,0.0,0.0,0.0,8.5,0.5,0.5,0.0,0.0
618f94aa88307f48ce0aabd6,Kevin-Monzialo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabd7,Erik-Moran,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
618f94aa88307f48ce0aabd8,Samy-Mmaee,NB I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
618f94aa88307f48ce0aabd9,Pyae-Moe,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
618f94aa88307f48ce0aabda,Baher-El-Mohamady,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
618f94aa88307f48ce0aabdb,Monchu,Champions Lg,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aabdc,Tsagaantsoojiin-Monkh-Erdene,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94aa88307f48ce0aabdd,Brett-Minnema,Eerste Divisie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
618f94aa88307f48ce0aabde,Bruno-Miranda,USL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabdf,Emma-Mitchell,WSL,0.19,0.17,0.1,8.0,1.86,0.81,1.05,0.69
618f94aa88307f48ce0aabe0,Omenuke-Mfulu,Coupe de France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94aa88307f48ce0aabe1,Fabian-Miesenbock,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabe2,Joao-Miguel,Liga I,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.58
618f94aa88307f48ce0aabe3,Ondrej-Mihalik,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabe4,Antonio-Milic,Segunda División,0.0,0.13,0.0,0.0,0.0,0.65,0.0,0.59
618f94aa88307f48ce0aabe5,Martin-Miller,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94aa88307f48ce0aabe6,Ivan-Milosevic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
618f94aa88307f48ce0aabe7,Lee-Min-ah,Women's WC,0.0,0.33,0.0,8.33,0.67,0.33,0.33,0.0
618f94aa88307f48ce0aabe8,Dimitar-Mitov,League Two,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48
618f94aa88307f48ce0aabe9,Kaito-Mizuta,Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aabea,Oualid-Mhamdi,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94aa88307f48ce0aabeb,Clement-Michelin,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabec,Leroy-Jacques-Mickels,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabed,Justin-Mico,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94aa88307f48ce0aabee,Marko-Mihojevic,Süper Lig,0.0,0.07,0.0,0.0,0.0,0.76,0.0,0.47
618f94aa88307f48ce0aabef,Jerome-Mombris,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
618f94aa88307f48ce0aabf0,Shaquell-Moore,La Liga,0.0,0.17,0.0,5.25,0.5,0.92,0.75,0.38
618f94aa88307f48ce0aabf1,Gape-Moralo,Premier Division,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61
618f94aa88307f48ce0aabf2,Aubrey-Modiba,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
618f94aa88307f48ce0aabf3,Pavel-Mogilevets,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
618f94aa88307f48ce0aabf4,Mostafa-Mohamed,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabf5,Mostafa-Mohamed,WCQ — CAF (M),0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.83
618f94aa88307f48ce0aabf6,Benjamin-Mohwinkel,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71
618f94aa88307f48ce0aabf7,Taylor-Moore,Coupe de la Ligue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aabf8,Wesley-Moraes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabf9,Alvaro-Morata,UEFA Euro,0.2,1.5,0.0,9.9,1.0,0.3,0.4,0.6
618f94aa88307f48ce0aabfa,Yeo-Min-ji,Friendlies (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
618f94aa88307f48ce0aabfb,Yerry-Mina,Sudamericana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
618f94aa88307f48ce0aabfc,Takumi-Minamino,Asian Cup,0.0,1.0,0.43,0.0,0.0,0.14,0.0,0.86
618f94aa88307f48ce0aabfd,Kristine-Minde,Euro,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.27
618f94aa88307f48ce0aabfe,Peter-Michorl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aabff,Enea-Mihaj,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6
618f94aa88307f48ce0aac00,Jovan-Mihajlovic,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94aa88307f48ce0aac01,Leo-Mikic,Bundesliga,0.0,0.27,0.0,0.0,0.0,0.18,0.0,0.45
618f94aa88307f48ce0aac02,Ilija-Milicevic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94aa88307f48ce0aac03,Sadegh-Moharrami,Europa Lg,0.0,0.0,0.0,4.92,1.69,0.62,0.77,0.77
618f94aa88307f48ce0aac04,Cristian-Montano,League Two,0.0,0.11,0.04,0.0,0.0,0.36,0.0,0.51
618f94aa88307f48ce0aac05,Maximiliano-Meza,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
618f94aa88307f48ce0aac06,Vinko-Medimorec,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac07,Oualid-Mhamdi,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac08,Afra-Al-Mheiri,Friendlies (W),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83
618f94aa88307f48ce0aac09,Matt-Miazga,Championship,0.0,0.06,0.0,0.0,0.0,0.55,0.0,0.51
618f94aa88307f48ce0aac0a,Dino-Mikanovic,Conf Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
618f94aa88307f48ce0aac0b,Ivan-Miladinovic,SuperLiga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
618f94aa88307f48ce0aac0c,Antonio-Milic,UEL Play-offs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aac0d,Mario-Mladenovski,Euro Qualifying,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33
618f94aa88307f48ce0aac0e,Liam-Moore,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac0f,Taylor-Moore,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac10,Jorge-Miramon,Segunda División,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.56
618f94aa88307f48ce0aac11,Miranda,Copa Libertadores,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.67
618f94aa88307f48ce0aac12,Josip-Misic,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71
618f94aa88307f48ce0aac13,Christopher-Missilou,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94aa88307f48ce0aac14,Demetri-Mitchell,Championship,0.0,0.33,0.17,0.0,0.0,0.0,0.0,0.75
618f94aa88307f48ce0aac15,Buhle-Mkhwanazi,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
618f94aa88307f48ce0aac16,Jan-Mlakar,WCQ — UEFA (M),0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.5
618f94aa88307f48ce0aac17,Taylor-Moore,Premiership,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.69
618f94aa88307f48ce0aac18,Szabolcs-Mezei,NB I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
618f94aa88307f48ce0aac19,Thomas-Mikkelsen,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
618f94aa88307f48ce0aac1a,Jan-Mikula,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac1b,Thabang-Monare,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aac1c,Jefferson-Montero,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac1d,Jakub-Moder,UEFA Euro,0.0,0.0,0.0,17.0,1.0,0.0,1.0,0.25
618f94aa88307f48ce0aac1e,Luka-Modric,Friendlies (M),0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.59
618f94aa88307f48ce0aac1f,Margherita-Monnecchi,Serie A,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.68
618f94aa88307f48ce0aac20,Aleksei-Miranchuk,Champions Lg,0.26,0.47,0.16,15.26,1.05,0.74,0.84,0.26
618f94aa88307f48ce0aac21,Anton-Miranchuk,Champions Lg,0.07,0.43,0.0,14.21,1.07,0.57,1.14,0.18
618f94aa88307f48ce0aac22,Asen-Mitkov,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac23,Bogdan-Mitrea,Europa Lg,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.67
618f94aa88307f48ce0aac24,Nikola-Mitrovic,NB I,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94aa88307f48ce0aac25,Idris-El-Mizouni,EFL Cup,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac26,Felipe-Mora,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
618f94aa88307f48ce0aac27,Jaime-Moreno-Ciorciari,Friendlies (M),0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.28
618f94aa88307f48ce0aac28,Andrija-Milic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac29,Sergej-Milinkovic-Savic,FIFA World Cup,0.0,0.0,0.0,41.67,1.67,0.0,1.67,0.33
618f94aa88307f48ce0aac2a,Ivan-Minchev,A Group,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
618f94aa88307f48ce0aac2b,Giorgia-Miotto,Serie A,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.57
618f94aa88307f48ce0aac2c,Josip-Misic,Primeira Liga,0.0,0.08,0.0,0.0,0.0,0.5,0.0,0.88
618f94aa88307f48ce0aac2d,Tyrick-Mitchell,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac2e,Fernando-Meza,MLS,0.0,0.05,0.0,4.23,0.68,0.45,0.45,0.41
618f94aa88307f48ce0aac2f,Antria-Michail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac30,Ramon-Mierez,Europa Lg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac31,Arkadiusz-Milik,Europa Lg,0.1,0.48,0.1,4.33,0.14,0.14,0.19,0.55
618f94aa88307f48ce0aac32,Luka-Modric,Copa del Rey,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.55
618f94aa88307f48ce0aac33,Max-Moerstedt,U17 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86
618f94aa88307f48ce0aac34,Tariq-Mohammed,Pro League,0.0,0.0,0.02,0.0,0.0,0.62,0.0,0.4
618f94aa88307f48ce0aac35,Leonel-Moreira,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac36,Valtteri-Moren,First Division A,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.31
618f94aa88307f48ce0aac37,Luis-Montes,WCQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
618f94aa88307f48ce0aac38,Gonzalo-Montiel,La Liga,0.06,0.11,0.0,0.44,0.17,0.11,0.0,0.72
618f94aa88307f48ce0aac39,Julian-von-Moos,Eredivisie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
618f94aa88307f48ce0aac3a,Oslimg-Mora,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac3b,Alvaro-Morata,UEFA Nations League,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.58
618f94aa88307f48ce0aac3c,Axel-Mohamed-Bakayoko,Europa Lg,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.75
618f94aa88307f48ce0aac3d,Jurguens-Montenegro,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac3e,Karl-Micallef,UEFA Nations League,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75
618f94aa88307f48ce0aac3f,Antria-Michail,Euro Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac40,Felix-Michel,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22
618f94aa88307f48ce0aac41,Aleksandar-Miljkovic,Primeira Liga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
618f94aa88307f48ce0aac42,Bogdan-Milovanov,Segunda División,0.0,0.02,0.02,0.0,0.0,0.77,0.0,0.58
618f94aa88307f48ce0aac43,Lin-Ming-wei,AFC Asian Cup qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac44,Marko-Miric,Pro League,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac45,Alvaro-Morata,La Liga,0.07,0.49,0.06,4.08,0.22,0.08,0.18,0.78
618f94aa88307f48ce0aac46,Thapelo-Morena,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
618f94aa88307f48ce0aac47,Alberto-Moreno,League Cup,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.68
618f94aa88307f48ce0aac48,Gerard-Moreno,Euro Qualifying,0.0,0.67,1.0,0.0,0.0,1.33,0.0,0.67
618f94aa88307f48ce0aac49,Tran-Minh-Vuong,Asian Cup,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3
618f94aa88307f48ce0aac4a,Aleksandar-Mitrovic,Friendlies (M),0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.57
618f94aa88307f48ce0aac4b,Kamal-Miller,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
618f94aa88307f48ce0aac4c,Mickel-Miller,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac4d,Iddy-Mobby,WCQ — CAF (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac4e,Mehrdad-Mohammadi,WCQ — AFC (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac4f,Adrien-Monfray,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac50,Jefferson-Montero,FIFA World Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac51,Alexander-Milosevic,EFL Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac52,Lucas-Mineiro,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac53,Jakub-Moder,Ekstraklasa,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.61
618f94aa88307f48ce0aac54,Matt-Miazga,Ligue 1,0.08,0.0,0.0,4.54,0.85,0.69,1.38,0.27
618f94aa88307f48ce0aac55,Florian-Miguel,Coupe de France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
618f94aa88307f48ce0aac56,Jovan-Mihajlovic,U19 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac57,Mana-Mihashi,Serie A,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.81
618f94aa88307f48ce0aac58,Sayed-Mohamed-Adnan,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac59,Grace-Moloney,WSL 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
618f94aa88307f48ce0aac5a,Nelson-Monte,Europa Lg,0.0,0.0,0.0,2.2,0.2,0.4,0.6,0.5
618f94aa88307f48ce0aac5b,Cesar-Montes,Friendlies (M),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88
618f94aa88307f48ce0aac5c,Santi-Mina,La Liga,0.11,0.39,0.07,7.67,0.34,0.2,0.37,0.48
618f94aa88307f48ce0aac5d,Ruslan-Mingazow,AFC Asian Cup qualification,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac5e,Aleksei-Miranchuk,Premier League,0.0,0.24,0.11,0.0,0.0,0.19,0.0,0.61
618f94aa88307f48ce0aac5f,Bruno-Miranda,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac60,Stefan-Mitrovic,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac61,Stefan-Mitrovic,La Liga,0.0,0.04,0.0,1.21,0.07,0.5,0.14,0.3
618f94aa88307f48ce0aac62,Thamsanqa-Mkhize,Africa Cup of Nations qualification,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
618f94aa88307f48ce0aac63,Luis-Montes,Copa América,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
618f94aa88307f48ce0aac64,Jeremy-Morel,Coupe de la Ligue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aac65,Matt-Miazga,Gold Cup,0.0,0.08,0.0,0.0,0.0,0.25,0.0,0.88
618f94aa88307f48ce0aac66,Philipp-Michl,U19 Bundesliga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
618f94aa88307f48ce0aac67,Florian-Miguel,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618f94aa88307f48ce0aac68,Ricky-Miller,FA Cup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
618f94aa88307f48ce0aac69,David-Mina,1. HNL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
618f94aa88307f48ce0aac6a,Juan-Miranda,Copa del Rey,0.0,0.17,0.0,0.0,0.0,1.33,0.0,0.75
